intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
7/17/13,A270434,STRAY,FIELD,8/17/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
8/10/13,A272480,STRAY,FIELD,9/10/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
10/11/13,A277237,STRAY,FIELD,11/11/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
10/19/13,A277834,STRAY,FIELD,11/19/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
10/26/13,A278395,STRAY,FIELD,11/26/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
1/2/14,A282621,STRAY,FIELD,2/2/14,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
1/3/14,A282671,OWNED, ,2/3/14,LOST EXP,JACK RUSS TERR, ,12,11,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Senior (8+yr)
4/2/13,A260608,STRAY,FIELD,5/2/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
4/9/13,A261211,STRAY,FIELD,5/9/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
4/20/13,A262261,STRAY,FIELD,5/20/13,LOST EXP,JACK RUSS TERR,MIX,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
6/5/13,A266478,STRAY,FIELD,7/5/13,HOME EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
6/13/13,A267273,STRAY,FIELD,7/13/13,HOME EXP,JACK RUSS TERR,MIX,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
6/20/13,A268002,STRAY,FIELD,7/20/13,HOME EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
6/27/13,A268648,STRAY,FIELD,7/27/13,HOME EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
9/24/13,A275782,STRAY,FIELD,10/24/13,HOME EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
11/18/13,A279961,STRAY,FIELD,12/18/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
11/21/13,A280219,STRAY,FIELD,12/21/13,LOST EXP,JACK RUSS TERR, ,5,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Adult (1-7yr)
11/25/13,A280441,STRAY,FIELD,12/25/13,LOST EXP,JACK RUSS TERR, ,10,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Senior (8+yr)
11/26/13,A280513,STRAY,FIELD,12/26/13,HOME EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2/1/13,A256299,STRAY,FIELD,3/1/13,HOME EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,28,Puppy (0-4mo)
2/8/13,A256846,STRAY,FIELD,3/8/13,HOME EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,28,Puppy (0-4mo)
11/7/13,A279215,CONFISCATE,POLICE,11/27/13,ADOPTION,JACK RUSS TERR,MIX,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,20,Adolescent (5-12mo)
3/13/13,A176910,OWNER SURR,OTC,4/1/13,ADOPTION,JACK RUSS TERR,MIX,3,9,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,19,Adult (1-7yr)
12/19/13,A281858,CONFISCATE,OWNER DIE,1/7/14,ADOPTION,JACK RUSS TERR, ,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,19,Adult (1-7yr)
3/4/13,A258481,STRAY,OTC,3/22/13,RESCUE,JACK RUSS TERR, ,1,9,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,18,Adult (1-7yr)
8/13/13,A272634,CONFISCATE,CRUELTY,8/30/13,RESCUE,JACK RUSS TERR,JACK RUSS TER,10,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,17,Senior (8+yr)
2/2/13,A256361,STRAY,FIELD,2/18/13,ADOPTION,JACK RUSS TERR,MIX,0,4,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,16,Puppy (0-4mo)
12/19/13,A281857,CONFISCATE,OWNER DIE,1/4/14,DISPOSAL,JACK RUSS TERR, ,10,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,16,Senior (8+yr)
1/8/14,A283025,STRAY,FIELD,1/23/14,ADOPTION,JACK RUSS TERR, ,4,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,15,Adult (1-7yr)
6/12/13,A267089,STRAY,FIELD,6/26/13,FOSTER,JACK RUSS TERR, ,12,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,14,Senior (8+yr)
6/14/13,A267324,STRAY,OTC,6/28/13,RESCUE,JACK RUSS TERR, ,7,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,14,Adult (1-7yr)
12/28/13,A282346,STRAY,FIELD,1/11/14,RESCUE,JACK RUSS TERR, ,4,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,14,Adult (1-7yr)
6/13/13,A267216,STRAY,FIELD,6/26/13,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Adult (1-7yr)
7/11/13,A269848,STRAY,FIELD,7/24/13,ADOPTION,JACK RUSS TERR, ,8,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Senior (8+yr)
7/30/13,A172229,OWNER SURR,FIELD,8/12/13,EUTH,JACK RUSS TERR,PIT BULL,2,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Adult (1-7yr)
1/17/14,A282587,RETURN,OTC,1/30/14,ADOPTION,JACK RUSS TERR, ,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Adolescent (5-12mo)
6/14/13,A267329,OWNER SURR,OTC,6/26/13,ADOPTION,JACK RUSS TERR,MIX,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
9/26/13,A276016,STRAY,OTC,10/8/13,DIED,JACK RUSS TERR, ,5,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
11/15/13,A279771,STRAY,FIELD,11/27/13,ADOPTION,JACK RUSS TERR,MIX,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
12/27/13,A282284,STRAY,OTC,1/8/14,ADOPTION,JACK RUSS TERR, ,3,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
9/29/13,A276200,OWNER SURR,OTC,10/10/13,ADOPTION,JACK RUSS TERR,MIX,1,7,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,11,Adult (1-7yr)
1/12/14,A283287,STRAY,OTC,1/23/14,ADOPTION,JACK RUSS TERR,CHIHUAHUA SH,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,11,Adolescent (5-12mo)
7/2/13,A170799,STRAY,OTC,7/12/13,RTO,JACK RUSS TERR, ,14,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Senior (8+yr)
9/10/13,A274773,STRAY,FIELD,9/20/13,LOST EXP,JACK RUSS TERR, ,0,0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Puppy (0-4mo)
9/28/13,A276151,STRAY,OTC,10/8/13,ADOPTION,JACK RUSS TERR,MIX,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Adolescent (5-12mo)
11/6/13,A279093,STRAY,FIELD,11/16/13,ADOPTION,JACK RUSS TERR,MIX,6,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Adult (1-7yr)
12/27/13,A282249,STRAY,OTC,1/6/14,RESCUE,JACK RUSS TERR, ,7,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Adult (1-7yr)
5/29/13,A265808,STRAY,OTC,6/7/13,ADOPTION,JACK RUSS TERR, ,3,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,9,Adult (1-7yr)
9/15/13,A275113,STRAY,PAVILLION,9/24/13,ADOPTION,JACK RUSS TERR,MIX,0,9,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,9,Adolescent (5-12mo)
2/4/13,A256408,STRAY,FIELD,2/12/13,ADOPTION,JACK RUSS TERR, ,12,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Senior (8+yr)
5/10/13,A264081,OWNER SURR,OTC,5/18/13,ADOPTION,JACK RUSS TERR,BEAGLE,5,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
5/29/13,A265807,STRAY,OTC,6/6/13,RESCUE,JACK RUSS TERR, ,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
6/6/13,A266551,STRAY,FIELD,6/14/13,RESCUE,JACK RUSS TERR,MIN PINSCHER,4,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
6/11/13,A267039,STRAY,OTC,6/19/13,RESCUE,JACK RUSS TERR,MIX,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
6/11/13,A267378,STRAY,OTC,6/19/13,RESCUE,JACK RUSS TERR,MIX,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
6/11/13,A267379,STRAY,OTC,6/19/13,RESCUE,JACK RUSS TERR,MIX,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
6/11/13,A267380,STRAY,OTC,6/19/13,RESCUE,JACK RUSS TERR,MIX,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
6/11/13,A267381,STRAY,OTC,6/19/13,RESCUE,JACK RUSS TERR,MIX,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
6/11/13,A267382,STRAY,OTC,6/19/13,RESCUE,JACK RUSS TERR,MIX,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
6/23/13,A268170,STRAY,FIELD,7/1/13,ADOPTION,JACK RUSS TERR, ,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
7/1/13,A031338,OWNER SURR,OTC,7/9/13,RESCUE,JACK RUSS TERR,MIX,8,4,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Senior (8+yr)
7/5/13,A269351,OWNER SURR,OTC,7/13/13,ADOPTION,JACK RUSS TERR, ,0,4,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
10/21/13,A277933,STRAY,OTC,10/29/13,ADOPTION,JACK RUSS TERR, ,4,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
11/11/13,A279447,STRAY,FIELD,11/19/13,ADOPTION,JACK RUSS TERR, ,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
12/19/13,A281872,STRAY,OTC,12/27/13,RESCUE,JACK RUSS TERR,MIX,5,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
3/14/13,A259190,STRAY,FIELD,3/21/13,ADOPTION,JACK RUSS TERR,PATTERDALE TE,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adolescent (5-12mo)
4/9/13,A261300,STRAY,FIELD,4/16/13,ADOPTION,JACK RUSS TERR, ,7,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
5/29/13,A265811,STRAY,OTC,6/5/13,ADOPTION,JACK RUSS TERR, ,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Puppy (0-4mo)
8/21/13,A273276,STRAY,OTC,8/28/13,EUTH,JACK RUSS TERR,RAT TERRIER,2,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
10/7/13,A276834,STRAY,OTC,10/14/13,RESCUE,JACK RUSS TERR,MIX,3,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
10/18/13,A231508,OWNER SURR,OTC,10/25/13,EUTH,JACK RUSS TERR,PIT BULL,0,11,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adolescent (5-12mo)
1/9/14,A283124,STRAY,FIELD,1/16/14,ADOPTION,JACK RUSS TERR, ,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adolescent (5-12mo)
1/27/14,A161845,OWNER SURR,OTC,2/3/14,ADOPTION,JACK RUSS TERR,DACHSHUND STD,6,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
4/3/13,A260814,CONFISCATE,POLICE,4/9/13,RTO,JACK RUSS TERR, ,7,6,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Senior (8+yr)
5/28/13,A265610,STRAY,OTC,6/3/13,ADOPTION,JACK RUSS TERR, ,0,6,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adolescent (5-12mo)
5/29/13,A265809,STRAY,OTC,6/4/13,ADOPTION,JACK RUSS TERR, ,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Puppy (0-4mo)
5/29/13,A265810,STRAY,OTC,6/4/13,ADOPTION,JACK RUSS TERR, ,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Puppy (0-4mo)
9/19/13,A275408,OWNER SURR,OTC,9/25/13,ADOPTION,JACK RUSS TERR, ,4,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adult (1-7yr)
12/20/13,A220246,STRAY,FIELD,12/26/13,RTO,JACK RUSS TERR, ,5,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adult (1-7yr)
1/2/14,A282587,OWNER SURR,OTC,1/8/14,ADOPTION,JACK RUSS TERR, ,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adolescent (5-12mo)
5/15/13,A264505,STRAY,OTC,5/20/13,ADOPTION,JACK RUSS TERR,MIX,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adult (1-7yr)
6/14/13,A267325,STRAY,OTC,6/19/13,ADOPTION,JACK RUSS TERR,MIX,0,4,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Puppy (0-4mo)
7/11/13,A269879,STRAY,FIELD,7/16/13,RESCUE,JACK RUSS TERR,MIX,0,5,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adolescent (5-12mo)
7/11/13,A269880,STRAY,FIELD,7/16/13,RESCUE,JACK RUSS TERR,MIX,0,6,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adolescent (5-12mo)
7/20/13,A270734,STRAY,OTC,7/25/13,ADOPTION,JACK RUSS TERR, ,0,8,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adolescent (5-12mo)
2/21/13,A257693,OWNER SURR,OTC,2/25/13,ADOPTION,JACK RUSS TERR,MIX,0,3,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Puppy (0-4mo)
5/3/13,A263390,OWNER SURR,OTC,5/7/13,ADOPTION,JACK RUSS TERR,MIX,3,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adult (1-7yr)
7/24/13,A267216,RETURN,OTC,7/28/13,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adult (1-7yr)
7/26/13,A271233,OWNER SURR,OTC,7/30/13,ADOPTION,JACK RUSS TERR, ,0,9,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adolescent (5-12mo)
9/23/13,A275656,STRAY,OTC,9/27/13,RTO,JACK RUSS TERR, ,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adult (1-7yr)
10/19/13,A277800,OWNER SURR,OTC,10/23/13,ADOPTION,JACK RUSS TERR,MIX,0,7,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adolescent (5-12mo)
3/19/13,A259511,OWNER SURR,OTC,3/22/13,ADOPTION,JACK RUSS TERR,MIX,0,2,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Puppy (0-4mo)
3/23/13,A259190,OWNER SURR,OTC,3/26/13,ADOPTION,JACK RUSS TERR,PATTERDALE TE,1,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adolescent (5-12mo)
5/19/13,A264815,STRAY,FIELD,5/22/13,RTO,JACK RUSS TERR, ,5,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adult (1-7yr)
6/3/13,A266140,OWNER SURR,OTC,6/6/13,RESCUE,JACK RUSS TERR, ,0,5,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adolescent (5-12mo)
9/25/13,A275895,OWNER SURR,FIELD,9/28/13,EUTH,JACK RUSS TERR, ,12,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Senior (8+yr)
11/30/13,A280639,STRAY,OTC,12/3/13,RTO,JACK RUSS TERR, ,9,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Senior (8+yr)
1/18/14,A283736,STRAY,OTC,1/21/14,RTO,JACK RUSS TERR,JACK RUSS TER,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adult (1-7yr)
3/4/13,A258493,STRAY,FIELD,3/6/13,EUTH,JACK RUSS TERR, ,2,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
5/29/13,A265812,STRAY,OTC,5/31/13,RTO,JACK RUSS TERR, ,8,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Senior (8+yr)
7/13/13,A267216,RETURN,OTC,7/15/13,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
9/28/13,A275408,RETURN,OTC,9/30/13,ADOPTION,JACK RUSS TERR, ,4,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
12/15/13,A281606,OWNER SURR,FIELD,12/17/13,EUTH,JACK RUSS TERR, ,4,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
3/6/13,A258649,OWNER SURR,OTC,3/7/13,EUTH,JACK RUSS TERR, ,3,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
3/20/13,A259743,STRAY,FIELD,3/21/13,RTO,JACK RUSS TERR,CHIHUAHUA SH,7,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
6/10/13,A266878,STRAY,OTC,6/11/13,RTO,JACK RUSS TERR,MIX,3,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
7/10/13,A267216,RETURN,OTC,7/11/13,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
9/18/13,A275345,STRAY,FIELD,9/19/13,RTO,JACK RUSS TERR, ,6,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
11/6/13,A279114,EUTH REQ,OTC OWNED,11/7/13,EUTH,JACK RUSS TERR,MIX,14,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Senior (8+yr)
1/12/14,A283289,STRAY,OTC,1/13/14,RTO,JACK RUSS TERR,MIX,5,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
2/21/13,A256361,RETURN,OTC,2/21/13,EUTH,JACK RUSS TERR,MIX,0,4,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Puppy (0-4mo)
3/2/13,A057788,STRAY,OTC,3/2/13,RTO,JACK RUSS TERR, ,9,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Senior (8+yr)
5/11/13,A264145,STRAY,OTC,5/11/13,EUTH,JACK RUSS TERR, ,5,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Adult (1-7yr)
5/12/13,A264191,EUTH REQ,OTC OWNED,5/12/13,EUTH,JACK RUSS TERR, ,13,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Senior (8+yr)
5/17/13,A264692,EUTH REQ,OTC OWNED,5/17/13,EUTH,JACK RUSS TERR,MIX,11,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Senior (8+yr)
5/20/13,A264862,EUTH REQ,OTC OWNED,5/20/13,EUTH,JACK RUSS TERR, ,12,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Senior (8+yr)
7/16/13,A267089,FOSTER,OTC,7/16/13,ADOPTION,JACK RUSS TERR, ,12,0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Senior (8+yr)
9/24/13,A275712,STRAY,OTC,9/24/13,EUTH,JACK RUSS TERR,MIX,8,0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,0,Senior (8+yr)
