intake_date,animal_id,intake_type,intake_subtype,outcome_date,outcome_type,primary_breed,secondary_breed,years_old,months_old,OutcomeGroup,Breed,PitBullType,PitBullExpanded,AKC,AKC_Extended,KennelCardBreed,LOS,AgeGroup
2013-03-19,A259607,STRAY,FIELD,2013-04-19,LOST EXP,JACK RUSS TERR,MIX,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2013-05-11,A264182,STRAY,FIELD,2013-06-11,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2013-06-23,A268214,CONFISCATE,BITE,2013-07-24,RTO,JACK RUSS TERR,unknown,3,6.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Adult (1-7yr)
2013-07-17,A270434,STRAY,FIELD,2013-08-17,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2013-08-10,A272480,STRAY,FIELD,2013-09-10,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2013-10-11,A277237,STRAY,FIELD,2013-11-11,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2013-10-19,A277834,STRAY,FIELD,2013-11-19,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2013-10-26,A278395,STRAY,FIELD,2013-11-26,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2014-01-02,A282621,STRAY,FIELD,2014-02-02,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Puppy (0-4mo)
2014-01-03,A282671,OWNED,unknown,2014-02-03,LOST EXP,JACK RUSS TERR,unknown,12,11.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,31,Senior (8+yr)
2013-04-02,A260608,STRAY,FIELD,2013-05-02,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-04-09,A261211,STRAY,FIELD,2013-05-09,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-04-20,A262261,STRAY,FIELD,2013-05-20,LOST EXP,JACK RUSS TERR,MIX,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-06-05,A266478,STRAY,FIELD,2013-07-05,HOME EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-06-13,A267273,STRAY,FIELD,2013-07-13,HOME EXP,JACK RUSS TERR,MIX,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-06-20,A268002,STRAY,FIELD,2013-07-20,HOME EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-06-27,A268648,STRAY,FIELD,2013-07-27,HOME EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-09-24,A275782,STRAY,FIELD,2013-10-24,HOME EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-11-18,A279961,STRAY,FIELD,2013-12-18,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-11-21,A280219,STRAY,FIELD,2013-12-21,LOST EXP,JACK RUSS TERR,unknown,5,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Adult (1-7yr)
2013-11-25,A280441,STRAY,FIELD,2013-12-25,LOST EXP,JACK RUSS TERR,unknown,10,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Senior (8+yr)
2013-11-26,A280513,STRAY,FIELD,2013-12-26,HOME EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,30,Puppy (0-4mo)
2013-02-01,A256299,STRAY,FIELD,2013-03-01,HOME EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,28,Puppy (0-4mo)
2013-02-08,A256846,STRAY,FIELD,2013-03-08,HOME EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,28,Puppy (0-4mo)
2013-11-07,A279215,CONFISCATE,POLICE,2013-11-27,ADOPTION,JACK RUSS TERR,MIX,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,20,Adolescent (5-12mo)
2013-03-13,A176910,OWNER SURR,OTC,2013-04-01,ADOPTION,JACK RUSS TERR,MIX,3,9.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,19,Adult (1-7yr)
2013-12-19,A281858,CONFISCATE,OWNER DIE,2014-01-07,ADOPTION,JACK RUSS TERR,unknown,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,19,Adult (1-7yr)
2013-03-04,A258481,STRAY,OTC,2013-03-22,RESCUE,JACK RUSS TERR,unknown,1,9.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,18,Adult (1-7yr)
2013-08-13,A272634,CONFISCATE,CRUELTY,2013-08-30,RESCUE,JACK RUSS TERR,JACK RUSS TER,10,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,17,Senior (8+yr)
2013-02-02,A256361,STRAY,FIELD,2013-02-18,ADOPTION,JACK RUSS TERR,MIX,0,4.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,16,Puppy (0-4mo)
2013-12-19,A281857,CONFISCATE,OWNER DIE,2014-01-04,DISPOSAL,JACK RUSS TERR,unknown,10,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,16,Senior (8+yr)
2014-01-08,A283025,STRAY,FIELD,2014-01-23,ADOPTION,JACK RUSS TERR,unknown,4,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,15,Adult (1-7yr)
2013-06-12,A267089,STRAY,FIELD,2013-06-26,FOSTER,JACK RUSS TERR,unknown,12,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,14,Senior (8+yr)
2013-06-14,A267324,STRAY,OTC,2013-06-28,RESCUE,JACK RUSS TERR,unknown,7,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,14,Adult (1-7yr)
2013-12-28,A282346,STRAY,FIELD,2014-01-11,RESCUE,JACK RUSS TERR,unknown,4,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,14,Adult (1-7yr)
2013-06-13,A267216,STRAY,FIELD,2013-06-26,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Adult (1-7yr)
2013-07-11,A269848,STRAY,FIELD,2013-07-24,ADOPTION,JACK RUSS TERR,unknown,8,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Senior (8+yr)
2013-07-30,A172229,OWNER SURR,FIELD,2013-08-12,EUTH,JACK RUSS TERR,PIT BULL,2,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Adult (1-7yr)
2014-01-17,A282587,RETURN,OTC,2014-01-30,ADOPTION,JACK RUSS TERR,unknown,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,13,Adolescent (5-12mo)
2013-06-14,A267329,OWNER SURR,OTC,2013-06-26,ADOPTION,JACK RUSS TERR,MIX,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
2013-09-26,A276016,STRAY,OTC,2013-10-08,DIED,JACK RUSS TERR,unknown,5,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
2013-11-15,A279771,STRAY,FIELD,2013-11-27,ADOPTION,JACK RUSS TERR,MIX,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
2013-12-27,A282284,STRAY,OTC,2014-01-08,ADOPTION,JACK RUSS TERR,unknown,3,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,12,Adult (1-7yr)
2013-09-29,A276200,OWNER SURR,OTC,2013-10-10,ADOPTION,JACK RUSS TERR,MIX,1,7.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,11,Adult (1-7yr)
2014-01-12,A283287,STRAY,OTC,2014-01-23,ADOPTION,JACK RUSS TERR,CHIHUAHUA SH,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,11,Adolescent (5-12mo)
2013-07-02,A170799,STRAY,OTC,2013-07-12,RTO,JACK RUSS TERR,unknown,14,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Senior (8+yr)
2013-09-10,A274773,STRAY,FIELD,2013-09-20,LOST EXP,JACK RUSS TERR,unknown,0,0.0,Lost/Found/Missing,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Puppy (0-4mo)
2013-09-28,A276151,STRAY,OTC,2013-10-08,ADOPTION,JACK RUSS TERR,MIX,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Adolescent (5-12mo)
2013-11-06,A279093,STRAY,FIELD,2013-11-16,ADOPTION,JACK RUSS TERR,MIX,6,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Adult (1-7yr)
2013-12-27,A282249,STRAY,OTC,2014-01-06,RESCUE,JACK RUSS TERR,unknown,7,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,10,Adult (1-7yr)
2013-05-29,A265808,STRAY,OTC,2013-06-07,ADOPTION,JACK RUSS TERR,unknown,3,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,9,Adult (1-7yr)
2013-09-15,A275113,STRAY,PAVILLION,2013-09-24,ADOPTION,JACK RUSS TERR,MIX,0,9.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,9,Adolescent (5-12mo)
2013-02-04,A256408,STRAY,FIELD,2013-02-12,ADOPTION,JACK RUSS TERR,unknown,12,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Senior (8+yr)
2013-05-10,A264081,OWNER SURR,OTC,2013-05-18,ADOPTION,JACK RUSS TERR,BEAGLE,5,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-05-29,A265807,STRAY,OTC,2013-06-06,RESCUE,JACK RUSS TERR,unknown,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-06-06,A266551,STRAY,FIELD,2013-06-14,RESCUE,JACK RUSS TERR,MIN PINSCHER,4,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-06-11,A267039,STRAY,OTC,2013-06-19,RESCUE,JACK RUSS TERR,MIX,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-06-11,A267378,STRAY,OTC,2013-06-19,RESCUE,JACK RUSS TERR,MIX,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
2013-06-11,A267379,STRAY,OTC,2013-06-19,RESCUE,JACK RUSS TERR,MIX,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
2013-06-11,A267380,STRAY,OTC,2013-06-19,RESCUE,JACK RUSS TERR,MIX,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
2013-06-11,A267381,STRAY,OTC,2013-06-19,RESCUE,JACK RUSS TERR,MIX,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
2013-06-11,A267382,STRAY,OTC,2013-06-19,RESCUE,JACK RUSS TERR,MIX,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
2013-06-23,A268170,STRAY,FIELD,2013-07-01,ADOPTION,JACK RUSS TERR,unknown,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-07-01,A031338,OWNER SURR,OTC,2013-07-09,RESCUE,JACK RUSS TERR,MIX,8,4.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Senior (8+yr)
2013-07-05,A269351,OWNER SURR,OTC,2013-07-13,ADOPTION,JACK RUSS TERR,unknown,0,4.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Puppy (0-4mo)
2013-10-21,A277933,STRAY,OTC,2013-10-29,ADOPTION,JACK RUSS TERR,unknown,4,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-11-11,A279447,STRAY,FIELD,2013-11-19,ADOPTION,JACK RUSS TERR,unknown,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-12-19,A281872,STRAY,OTC,2013-12-27,RESCUE,JACK RUSS TERR,MIX,5,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,8,Adult (1-7yr)
2013-03-14,A259190,STRAY,FIELD,2013-03-21,ADOPTION,JACK RUSS TERR,PATTERDALE TE,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adolescent (5-12mo)
2013-04-09,A261300,STRAY,FIELD,2013-04-16,ADOPTION,JACK RUSS TERR,unknown,7,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
2013-05-29,A265811,STRAY,OTC,2013-06-05,ADOPTION,JACK RUSS TERR,unknown,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Puppy (0-4mo)
2013-08-21,A273276,STRAY,OTC,2013-08-28,EUTH,JACK RUSS TERR,RAT TERRIER,2,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
2013-10-07,A276834,STRAY,OTC,2013-10-14,RESCUE,JACK RUSS TERR,MIX,3,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
2013-10-18,A231508,OWNER SURR,OTC,2013-10-25,EUTH,JACK RUSS TERR,PIT BULL,0,11.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adolescent (5-12mo)
2014-01-09,A283124,STRAY,FIELD,2014-01-16,ADOPTION,JACK RUSS TERR,unknown,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adolescent (5-12mo)
2014-01-27,A161845,OWNER SURR,OTC,2014-02-03,ADOPTION,JACK RUSS TERR,DACHSHUND STD,6,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,7,Adult (1-7yr)
2013-04-03,A260814,CONFISCATE,POLICE,2013-04-09,RTO,JACK RUSS TERR,unknown,7,6.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Senior (8+yr)
2013-05-28,A265610,STRAY,OTC,2013-06-03,ADOPTION,JACK RUSS TERR,unknown,0,6.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adolescent (5-12mo)
2013-05-29,A265809,STRAY,OTC,2013-06-04,ADOPTION,JACK RUSS TERR,unknown,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Puppy (0-4mo)
2013-05-29,A265810,STRAY,OTC,2013-06-04,ADOPTION,JACK RUSS TERR,unknown,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Puppy (0-4mo)
2013-09-19,A275408,OWNER SURR,OTC,2013-09-25,ADOPTION,JACK RUSS TERR,unknown,4,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adult (1-7yr)
2013-12-20,A220246,STRAY,FIELD,2013-12-26,RTO,JACK RUSS TERR,unknown,5,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adult (1-7yr)
2014-01-02,A282587,OWNER SURR,OTC,2014-01-08,ADOPTION,JACK RUSS TERR,unknown,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,6,Adolescent (5-12mo)
2013-05-15,A264505,STRAY,OTC,2013-05-20,ADOPTION,JACK RUSS TERR,MIX,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adult (1-7yr)
2013-06-14,A267325,STRAY,OTC,2013-06-19,ADOPTION,JACK RUSS TERR,MIX,0,4.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Puppy (0-4mo)
2013-07-11,A269879,STRAY,FIELD,2013-07-16,RESCUE,JACK RUSS TERR,MIX,0,5.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adolescent (5-12mo)
2013-07-11,A269880,STRAY,FIELD,2013-07-16,RESCUE,JACK RUSS TERR,MIX,0,6.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adolescent (5-12mo)
2013-07-20,A270734,STRAY,OTC,2013-07-25,ADOPTION,JACK RUSS TERR,unknown,0,8.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,5,Adolescent (5-12mo)
2013-02-21,A257693,OWNER SURR,OTC,2013-02-25,ADOPTION,JACK RUSS TERR,MIX,0,3.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Puppy (0-4mo)
2013-05-03,A263390,OWNER SURR,OTC,2013-05-07,ADOPTION,JACK RUSS TERR,MIX,3,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adult (1-7yr)
2013-07-24,A267216,RETURN,OTC,2013-07-28,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adult (1-7yr)
2013-07-26,A271233,OWNER SURR,OTC,2013-07-30,ADOPTION,JACK RUSS TERR,unknown,0,9.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adolescent (5-12mo)
2013-09-23,A275656,STRAY,OTC,2013-09-27,RTO,JACK RUSS TERR,unknown,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adult (1-7yr)
2013-10-19,A277800,OWNER SURR,OTC,2013-10-23,ADOPTION,JACK RUSS TERR,MIX,0,7.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,4,Adolescent (5-12mo)
2013-03-19,A259511,OWNER SURR,OTC,2013-03-22,ADOPTION,JACK RUSS TERR,MIX,0,2.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Puppy (0-4mo)
2013-03-23,A259190,OWNER SURR,OTC,2013-03-26,ADOPTION,JACK RUSS TERR,PATTERDALE TE,1,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adolescent (5-12mo)
2013-05-19,A264815,STRAY,FIELD,2013-05-22,RTO,JACK RUSS TERR,unknown,5,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adult (1-7yr)
2013-06-03,A266140,OWNER SURR,OTC,2013-06-06,RESCUE,JACK RUSS TERR,unknown,0,5.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adolescent (5-12mo)
2013-09-25,A275895,OWNER SURR,FIELD,2013-09-28,EUTH,JACK RUSS TERR,unknown,12,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Senior (8+yr)
2013-11-30,A280639,STRAY,OTC,2013-12-03,RTO,JACK RUSS TERR,unknown,9,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Senior (8+yr)
2014-01-18,A283736,STRAY,OTC,2014-01-21,RTO,JACK RUSS TERR,JACK RUSS TER,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,3,Adult (1-7yr)
2013-03-04,A258493,STRAY,FIELD,2013-03-06,EUTH,JACK RUSS TERR,unknown,2,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
2013-05-29,A265812,STRAY,OTC,2013-05-31,RTO,JACK RUSS TERR,unknown,8,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Senior (8+yr)
2013-07-13,A267216,RETURN,OTC,2013-07-15,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
2013-09-28,A275408,RETURN,OTC,2013-09-30,ADOPTION,JACK RUSS TERR,unknown,4,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
2013-12-15,A281606,OWNER SURR,FIELD,2013-12-17,EUTH,JACK RUSS TERR,unknown,4,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,2,Adult (1-7yr)
2013-03-06,A258649,OWNER SURR,OTC,2013-03-07,EUTH,JACK RUSS TERR,unknown,3,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
2013-03-20,A259743,STRAY,FIELD,2013-03-21,RTO,JACK RUSS TERR,CHIHUAHUA SH,7,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
2013-06-10,A266878,STRAY,OTC,2013-06-11,RTO,JACK RUSS TERR,MIX,3,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
2013-07-10,A267216,RETURN,OTC,2013-07-11,ADOPTION,JACK RUSS TERR,BASSET HOUND,2,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
2013-09-18,A275345,STRAY,FIELD,2013-09-19,RTO,JACK RUSS TERR,unknown,6,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
2013-11-06,A279114,EUTH REQ,OTC OWNED,2013-11-07,EUTH,JACK RUSS TERR,MIX,14,0.0,Euthanized/Dead,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Senior (8+yr)
2014-01-12,A283289,STRAY,OTC,2014-01-13,RTO,JACK RUSS TERR,MIX,5,0.0,Adopt/Live Exit,Russell Terrier (Jack Russell),Not PB,Not PB,Terrier,Other Terriers,With Breed,1,Adult (1-7yr)
